19.4370 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
39.7687 	EXP 	fixation: autoDraw = False
39.7687 	EXP 	target: autoDraw = False
39.7687 	EXP 	distr: autoDraw = False
39.7687 	EXP 	distr: autoDraw = False
39.7687 	EXP 	distr: autoDraw = False
39.7687 	EXP 	distr: autoDraw = False
39.7687 	EXP 	distr: autoDraw = False
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	distr: autoDraw = True
39.7687 	EXP 	fixation: autoDraw = True
39.7687 	EXP 	target: autoDraw = True
39.9477 	DATA 	Mouse:  Left button up, pos=(792,117)
41.2061 	DATA 	Mouse: Left button down, pos=(618,239)
41.2090 	EXP 	New trial (rep=9, index=0): None
41.2111 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=278, pos=array([-0.04325501, -0.4297545 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2129 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=161, pos=array([-0.40320002,  0.45544361]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2145 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=223, pos=array([ 0.33524391, -0.02512792]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2162 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=110, pos=array([0.27584934, 0.34999062]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2184 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=274, pos=array([ 0.17120227, -0.27176293]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
41.2239 	EXP 	fixation: autoDraw = False
41.2239 	EXP 	target: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = False
41.2239 	EXP 	distr: autoDraw = True
41.2239 	EXP 	distr: autoDraw = True
41.2239 	EXP 	distr: autoDraw = True
41.2239 	EXP 	distr: autoDraw = True
41.2239 	EXP 	distr: autoDraw = True
41.2239 	EXP 	fixation: autoDraw = True
41.2239 	EXP 	target: autoDraw = True
41.4286 	DATA 	Mouse:  Left button up, pos=(618,239)
42.9059 	DATA 	Mouse: Left button down, pos=(1333,728)
42.9089 	EXP 	New trial (rep=10, index=0): None
42.9114 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=206, pos=array([-0.11351301,  0.49490812]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9131 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=148, pos=array([-0.17219269,  0.07268933]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9149 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=92, pos=array([ 0.14854916, -0.36777303]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9165 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=199, pos=array([0.1727644 , 0.46731506]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9183 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=221, pos=array([0.36660282, 0.496928  ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9200 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=148, pos=array([-0.39582419, -0.37116661]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9222 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=244, pos=array([-0.10900444, -0.26966339]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9248 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=172, pos=array([0.13875521, 0.34978658]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9267 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=309, pos=array([ 0.47820184, -0.33301851]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9284 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=39, pos=array([-0.02697926,  0.32464804]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
42.9380 	EXP 	fixation: autoDraw = False
42.9380 	EXP 	target: autoDraw = False
42.9380 	EXP 	distr: autoDraw = False
42.9380 	EXP 	distr: autoDraw = False
42.9380 	EXP 	distr: autoDraw = False
42.9380 	EXP 	distr: autoDraw = False
42.9380 	EXP 	distr: autoDraw = False
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	distr: autoDraw = True
42.9380 	EXP 	fixation: autoDraw = True
42.9380 	EXP 	target: autoDraw = True
43.1225 	DATA 	Mouse:  Left button up, pos=(1333,728)
44.6314 	DATA 	Mouse: Left button down, pos=(1082,140)
44.6447 	EXP 	New trial (rep=11, index=0): None
44.6479 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=194, pos=array([ 0.37580012, -0.0423239 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6517 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=328, pos=array([-0.46001745,  0.46566928]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6551 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=294, pos=array([0.0207174, 0.2468248]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6573 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=309, pos=array([-0.12224894, -0.12541216]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6592 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=330, pos=array([-0.32408151, -0.40813421]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6610 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=302, pos=array([0.46239089, 0.03664637]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6628 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=105, pos=array([0.03487864, 0.11692652]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6649 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=187, pos=array([ 0.35717784, -0.37868562]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6668 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=245, pos=array([-0.38943349,  0.36024384]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6684 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=150, pos=array([0.40985954, 0.11587414]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
44.6764 	EXP 	fixation: autoDraw = False
44.6764 	EXP 	target: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = False
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	distr: autoDraw = True
44.6764 	EXP 	fixation: autoDraw = True
44.6764 	EXP 	target: autoDraw = True
44.8568 	DATA 	Mouse:  Left button up, pos=(1082,140)
46.4235 	DATA 	Mouse: Left button down, pos=(811,164)
46.4284 	EXP 	New trial (rep=12, index=0): None
46.4310 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=165, pos=array([0.26526858, 0.16899227]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
46.4327 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=19, pos=array([0.31138087, 0.12764714]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
46.4344 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=239, pos=array([-0.2185646 ,  0.38326863]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
46.4359 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=196, pos=array([-0.46153298, -0.43244496]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
46.4379 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=329, pos=array([-0.18393949, -0.36690294]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
46.4429 	EXP 	fixation: autoDraw = False
46.4429 	EXP 	target: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = False
46.4429 	EXP 	distr: autoDraw = True
46.4429 	EXP 	distr: autoDraw = True
46.4429 	EXP 	distr: autoDraw = True
46.4429 	EXP 	distr: autoDraw = True
46.4429 	EXP 	distr: autoDraw = True
46.4429 	EXP 	fixation: autoDraw = True
46.4429 	EXP 	target: autoDraw = True
46.6560 	DATA 	Mouse:  Left button up, pos=(811,164)
48.0726 	DATA 	Mouse: Left button down, pos=(769,121)
48.0756 	EXP 	New trial (rep=13, index=0): None
48.0778 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=99, pos=array([-0.38687949, -0.22066308]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
48.0795 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=293, pos=array([-0.29326481, -0.20617761]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
48.0811 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=353, pos=array([ 0.12966855, -0.37426229]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
48.0828 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=172, pos=array([0.1769263 , 0.00398245]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
48.0846 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=274, pos=array([-0.02459303, -0.01161675]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
48.0864 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=192, pos=array([0.19064456, 0.12212149]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
48.0884 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=36, pos=array([-0.16161052,  0.27721853]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
48.0900 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=196, pos=array([ 0.38718715, -0.17931514]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
